project,real bug diagnose sim,unreal bug diagnose sim,precision,recall,wasted,bug id,original score percentage,f-score,expense,t-score,cost,exam-score,bug index,changed files,changed functions
Cli,0.4,0,0.780212808658169,0.780212808658169,0.0,193,0.2,0.780212808658169,0.0,0.0,0.0,0.0,32,1,1
Cli,0.4,0.1,0.6554093080244154,0.6554093080244154,0.0,193,0.2,0.6554093080244154,0.0,0.0,0.0,0.0,32,1,1
Cli,0.4,0.2,0.5081374933447681,0.5081374933447681,0.0,193,0.2,0.5081374933447681,0.0,0.0,0.0,0.0,32,1,1
Cli,0.4,0.3,0.36504766944155265,0.36504766944155265,0.0,193,0.2,0.3650476694415527,0.0,0.0,0.0,0.0,32,1,1
Cli,0.4,0.4,0.25,0.25,3.0,193,0.2,0.25,75.0,75.0,0.75,75.0,32,1,1
Cli,0.4,0.5,0.17077532783292235,0.17077532783292235,3.0,193,0.2,0.17077532783292235,75.0,75.0,0.75,75.0,32,1,1
Cli,0.4,0.6,0.12186363651804544,0.12186363651804544,3.0,193,0.2,0.12186363651804544,75.0,75.0,0.75,75.0,32,1,1
Cli,0.4,0.7,0.09367487359475257,0.09367487359475257,3.0,193,0.2,0.09367487359475257,75.0,75.0,0.75,75.0,32,1,1
Cli,0.4,0.8,0.07806988013904372,0.07806988013904372,3.0,193,0.2,0.07806988013904372,75.0,75.0,0.75,75.0,32,1,1
Cli,0.4,0.9,0.069623122944789,0.069623122944789,3.0,193,0.2,0.069623122944789,75.0,75.0,0.75,75.0,32,1,1
Cli,0.4,1,0.0651065852535252,0.0651065852535252,3.0,193,0.2,0.0651065852535252,75.0,75.0,0.75,75.0,32,1,1
Cli,0.5,0,0.8517555501515763,0.8517555501515763,0.0,193,0.2,0.8517555501515763,0.0,0.0,0.0,0.0,32,1,1
Cli,0.5,0.1,0.7548100016970463,0.7548100016970463,0.0,193,0.2,0.7548100016970462,0.0,0.0,0.0,0.0,32,1,1
Cli,0.5,0.2,0.6257631064269623,0.6257631064269623,0.0,193,0.2,0.6257631064269623,0.0,0.0,0.0,0.0,32,1,1
Cli,0.5,0.3,0.4820097807455977,0.4820097807455977,0.0,193,0.2,0.4820097807455977,0.0,0.0,0.0,0.0,32,1,1
Cli,0.5,0.4,0.35044533558741003,0.35044533558741003,0.0,193,0.2,0.35044533558741003,0.0,0.0,0.0,0.0,32,1,1
Cli,0.5,0.5,0.25,0.25,3.0,193,0.2,0.25,75.0,75.0,0.75,75.0,32,1,1
Cli,0.5,0.6,0.183416570141827,0.183416570141827,3.0,193,0.2,0.183416570141827,75.0,75.0,0.75,75.0,32,1,1
Cli,0.5,0.7,0.14331342905239783,0.14331342905239783,3.0,193,0.2,0.14331342905239783,75.0,75.0,0.75,75.0,32,1,1
Cli,0.5,0.8,0.12053908366158886,0.12053908366158886,3.0,193,0.2,0.12053908366158886,75.0,75.0,0.75,75.0,32,1,1
Cli,0.5,0.9,0.10803583460302857,0.10803583460302857,3.0,193,0.2,0.10803583460302857,75.0,75.0,0.75,75.0,32,1,1
Cli,0.5,1,0.10129873101929275,0.10129873101929275,3.0,193,0.2,0.10129873101929275,75.0,75.0,0.75,75.0,32,1,1
Cli,0.6,0,0.8950310545038136,0.8950310545038136,0.0,193,0.2,0.8950310545038136,0.0,0.0,0.0,0.0,32,1,1
Cli,0.6,0.1,0.8204191057975722,0.8204191057975722,0.0,193,0.2,0.8204191057975722,0.0,0.0,0.0,0.0,32,1,1
Cli,0.6,0.2,0.7127626843225319,0.7127626843225319,0.0,193,0.2,0.7127626843225319,0.0,0.0,0.0,0.0,32,1,1
Cli,0.6,0.3,0.5799979406429542,0.5799979406429542,0.0,193,0.2,0.5799979406429542,0.0,0.0,0.0,0.0,32,1,1
Cli,0.6,0.4,0.444646473589562,0.444646473589562,0.0,193,0.2,0.444646473589562,0.0,0.0,0.0,0.0,32,1,1
Cli,0.6,0.5,0.33095799193063086,0.33095799193063086,0.0,193,0.2,0.33095799193063086,0.0,0.0,0.0,0.0,32,1,1
Cli,0.6,0.6,0.25,0.25,3.0,193,0.2,0.25,75.0,75.0,0.75,75.0,32,1,1
Cli,0.6,0.7,0.1988844505920597,0.1988844505920597,3.0,193,0.2,0.1988844505920597,75.0,75.0,0.75,75.0,32,1,1
Cli,0.6,0.8,0.16902147339966156,0.16902147339966156,3.0,193,0.2,0.16902147339966156,75.0,75.0,0.75,75.0,32,1,1
Cli,0.6,0.9,0.15236048871240426,0.15236048871240426,3.0,193,0.2,0.15236048871240426,75.0,75.0,0.75,75.0,32,1,1
Cli,0.6,1,0.1433033827744122,0.1433033827744122,3.0,193,0.2,0.1433033827744122,75.0,75.0,0.75,75.0,32,1,1
Cli,0.7,0,0.91966933547272,0.91966933547272,0.0,193,0.2,0.91966933547272,0.0,0.0,0.0,0.0,32,1,1
Cli,0.7,0.1,0.8598275556512036,0.8598275556512036,0.0,193,0.2,0.8598275556512036,0.0,0.0,0.0,0.0,32,1,1
Cli,0.7,0.2,0.7691483672714586,0.7691483672714586,0.0,193,0.2,0.7691483672714586,0.0,0.0,0.0,0.0,32,1,1
Cli,0.7,0.3,0.6496346901301085,0.6496346901301085,0.0,193,0.2,0.6496346901301085,0.0,0.0,0.0,0.0,32,1,1
Cli,0.7,0.4,0.5180779983465577,0.5180779983465577,0.0,193,0.2,0.5180779983465577,0.0,0.0,0.0,0.0,32,1,1
Cli,0.7,0.5,0.3991071999140897,0.3991071999140897,0.0,193,0.2,0.39910719991408966,0.0,0.0,0.0,0.0,32,1,1
Cli,0.7,0.6,0.3091826220522102,0.3091826220522102,0.0,193,0.2,0.3091826220522102,0.0,0.0,0.0,0.0,32,1,1
Cli,0.7,0.7,0.25,0.25,3.0,193,0.2,0.25,75.0,75.0,0.75,75.0,32,1,1
Cli,0.7,0.8,0.2145170907930213,0.2145170907930213,3.0,193,0.2,0.2145170907930213,75.0,75.0,0.75,75.0,32,1,1
Cli,0.7,0.9,0.19442071333973554,0.19442071333973554,3.0,193,0.2,0.19442071333973554,75.0,75.0,0.75,75.0,32,1,1
Cli,0.7,1,0.1834043144762831,0.1834043144762831,3.0,193,0.2,0.1834043144762831,75.0,75.0,0.75,75.0,32,1,1
Cli,0.4,0,0.225553566293758,0.225553566293758,0.0,33,0.2,0.225553566293758,0.0,0.0,0.0,0.0,5,1,1
Cli,0.4,0.1,0.13236198921414197,0.13236198921414197,0.0,33,0.2,0.13236198921414197,0.0,0.0,0.0,0.0,5,1,1
Cli,0.4,0.2,0.07663318668303301,0.07663318668303301,0.0,33,0.2,0.07663318668303301,0.0,0.0,0.0,0.0,5,1,1
Cli,0.4,0.3,0.044260367742048765,0.044260367742048765,0.0,33,0.2,0.044260367742048765,0.0,0.0,0.0,0.0,5,1,1
Cli,0.4,0.4,0.0,0.0,5,33,0.2,0,100,100,1.0,100,5,1,1
Cli,0.4,0.5,0.0,0.0,5,33,0.2,0,100,100,1.0,100,5,1,1
Cli,0.4,0.6,0.0,0.0,5,33,0.2,0,100,100,1.0,100,5,1,1
Cli,0.4,0.7,0.0,0.0,5,33,0.2,0,100,100,1.0,100,5,1,1
Cli,0.4,0.8,0.0,0.0,5,33,0.2,0,100,100,1.0,100,5,1,1
Cli,0.4,0.9,0.0,0.0,5,33,0.2,0,100,100,1.0,100,5,1,1
Cli,0.4,1,0.0,0.0,5,33,0.2,0,100,100,1.0,100,5,1,1
Cli,0.5,0,0.32037242993895343,0.32037242993895343,0.0,33,0.2,0.32037242993895343,0.0,0.0,0.0,0.0,5,1,1
Cli,0.5,0.1,0.19802183930417683,0.19802183930417683,0.0,33,0.2,0.19802183930417683,0.0,0.0,0.0,0.0,5,1,1
Cli,0.5,0.2,0.11842123293292414,0.11842123293292414,0.0,33,0.2,0.11842123293292414,0.0,0.0,0.0,0.0,5,1,1
